Product_ID,Product_Name,Category,Brand,Average_Price,SPF_Rating,Skin_Type,Hair_Type,Age_Group,Gender,Popularity_Rating,Usage_Frequency,Primary_Ingredient,Fragrance_Type,Waterproof,Organic,Paraben_Free,Summer_Essential_Score,Region_Usage,Online_Availability
P09493,Moisturizer,Makeup,Himalaya,1144.92,0,Oily,,Teen,Female,5,Occasional,Rose Water,Fruity,Yes,No,No,7,Pan-India,Flipkart
P09494,Toner,Haircare,Ponds,1390.49,0,Dry,,Adult,Female,3,Weekly,Rose Water,Floral,No,Yes,No,7,Pan-India,Flipkart
P09495,Shampoo,Makeup,L'Oréal,626.21,0,Sensitive,,Senior,Male,1,Daily,Rose Water,Floral,Yes,No,Yes,4,West,Flipkart
P09496,Face Wash,Fragrance,L'Oréal,264.38,50,Dry,,Senior,Unisex,5,Daily,Coconut Oil,Unscented,Yes,No,Yes,5,West,Brand Website
P09497,Moisturizer,Haircare,Mamaearth,282.39,0,Oily,Wavy,Adult,Female,5,Daily,Coconut Oil,Citrus,No,No,No,2,North,Myntra
P09498,Conditioner,Makeup,Neutrogena,1367.67,0,Sensitive,Wavy,Senior,Unisex,1,Occasional,Vitamin C,Woody,Yes,Yes,Yes,2,Pan-India,Amazon
P09499,Body Lotion,Fragrance,Lakmé,422.87,30,Dry,,Senior,Female,3,Daily,Vitamin C,Unscented,No,Yes,No,5,West,Brand Website
P09500,Shampoo,Fragrance,Himalaya,1163.12,50,Combination,,Senior,Unisex,3,Daily,Coconut Oil,Floral,Yes,No,No,6,Pan-India,Nykaa
P09501,Conditioner,Skincare,Dove,506.75,0,Oily,Coily,Senior,Female,2,Occasional,Rose Water,Floral,Yes,Yes,Yes,1,East,Myntra
P09502,Conditioner,Haircare,Nivea,756.32,30,Normal,,Senior,Male,3,Daily,Rose Water,Unscented,No,No,Yes,2,East,Flipkart
P09503,Moisturizer,Makeup,L'Oréal,934.35,30,Sensitive,,Senior,Male,3,Daily,Vitamin C,Floral,Yes,Yes,Yes,5,South,Flipkart
P09504,Shampoo,Haircare,Garnier,1416.79,15,Oily,,Senior,Male,5,Occasional,Coconut Oil,Citrus,No,No,Yes,6,South,Brand Website
P09505,Deodorant,Bodycare,L'Oréal,1210.97,30,Combination,Wavy,Teen,Female,4,Daily,Aloe Vera,Floral,No,No,Yes,10,East,Brand Website
P09506,Conditioner,Haircare,Nivea,1410.81,0,Dry,Curly,Senior,Male,2,Daily,Rose Water,Citrus,Yes,Yes,Yes,5,West,Brand Website
P09507,Body Lotion,Makeup,L'Oréal,379.3,50,Oily,Curly,Senior,Female,4,Daily,Aloe Vera,Citrus,No,Yes,No,6,South,Amazon
P09508,Serum,Bodycare,Ponds,1296.16,0,Sensitive,,Adult,Male,4,Daily,Coconut Oil,Unscented,No,No,Yes,2,North,Brand Website
P09509,Moisturizer,Skincare,Dove,349.49,30,Dry,Straight,Senior,Unisex,4,Occasional,Rose Water,Fruity,No,Yes,Yes,7,South,Flipkart
P09510,Moisturizer,Bodycare,Lakmé,735.35,0,Normal,Wavy,Adult,Female,1,Daily,Rose Water,Citrus,No,No,No,1,North,Amazon
P09511,Body Lotion,Bodycare,Mamaearth,414.36,15,Oily,Coily,Adult,Male,2,Occasional,Coconut Oil,Unscented,Yes,No,No,6,West,Nykaa
P09512,Conditioner,Makeup,Nivea,1323.74,50,Dry,Straight,Senior,Unisex,4,Weekly,Rose Water,Floral,Yes,No,Yes,5,East,Nykaa
P09513,Deodorant,Haircare,Neutrogena,389.55,15,Dry,,Adult,Male,2,Weekly,Rose Water,Unscented,Yes,No,No,10,North,Amazon
P09514,Lip Balm,Fragrance,Ponds,1082.49,0,Dry,,Teen,Unisex,4,Occasional,Vitamin C,Woody,Yes,No,Yes,4,South,Nykaa
P09515,Deodorant,Fragrance,Lakmé,64.67,0,Dry,,Adult,Unisex,2,Weekly,Vitamin C,Floral,Yes,No,Yes,7,Pan-India,Amazon
P09516,Sunscreen,Skincare,Nivea,405.72,50,Sensitive,,Adult,Female,4,Daily,Charcoal,Unscented,Yes,No,Yes,4,South,Brand Website
P09517,Shampoo,Haircare,Dove,483.62,50,Oily,,Adult,Male,3,Weekly,Tea Tree,Floral,No,No,No,10,Pan-India,Flipkart
P09518,Lip Balm,Fragrance,Himalaya,1409.55,50,Oily,,Adult,Unisex,2,Daily,Aloe Vera,Fruity,Yes,Yes,No,8,West,Brand Website
P09519,Serum,Fragrance,Dove,815.12,30,Sensitive,,Adult,Male,2,Daily,Charcoal,Unscented,No,Yes,No,9,North,Flipkart
P09520,Sunscreen,Bodycare,Himalaya,1362.69,15,Combination,Wavy,Senior,Unisex,2,Daily,Vitamin C,Unscented,No,No,No,6,East,Amazon
P09521,Serum,Haircare,Biotique,52.95,50,Dry,,Senior,Female,2,Weekly,Coconut Oil,Unscented,Yes,No,Yes,8,South,Flipkart
P09522,Body Lotion,Bodycare,Himalaya,461.42,15,Oily,,Adult,Female,4,Weekly,Aloe Vera,Floral,Yes,No,Yes,7,South,Myntra
P09523,Conditioner,Haircare,Biotique,175.96,50,Normal,,Senior,Unisex,3,Daily,Tea Tree,Fruity,Yes,Yes,Yes,6,North,Myntra
P09524,Face Wash,Fragrance,Dove,1112.49,50,Dry,,Adult,Male,4,Occasional,Rose Water,Unscented,No,Yes,Yes,2,West,Nykaa
P09525,Deodorant,Skincare,Garnier,313.66,15,Normal,,Teen,Male,3,Daily,Coconut Oil,Unscented,No,Yes,Yes,1,South,Brand Website
P09526,Lip Balm,Haircare,Biotique,69.98,0,Dry,,Senior,Female,3,Daily,Tea Tree,Citrus,Yes,Yes,No,9,East,Myntra
P09527,Toner,Fragrance,Dove,510.99,30,Sensitive,,Adult,Female,4,Daily,Charcoal,Woody,Yes,Yes,Yes,2,East,Flipkart
P09528,Moisturizer,Makeup,L'Oréal,1174.4,50,Combination,Straight,Senior,Female,3,Occasional,Coconut Oil,Fruity,Yes,Yes,No,5,Pan-India,Flipkart
P09529,Serum,Makeup,Nivea,519.6,0,Combination,,Adult,Male,5,Daily,Vitamin C,Citrus,Yes,No,No,1,East,Amazon
P09530,Face Wash,Makeup,Biotique,344.48,30,Oily,Curly,Senior,Unisex,5,Daily,Tea Tree,Floral,No,Yes,No,8,Pan-India,Myntra
P09531,Lip Balm,Fragrance,Lakmé,1090.07,50,Normal,Straight,Senior,Female,3,Daily,Rose Water,Citrus,No,No,No,5,North,Myntra
P09532,Shampoo,Fragrance,Dove,198.08,30,Combination,,Teen,Unisex,2,Occasional,Aloe Vera,Unscented,No,No,Yes,2,North,Myntra
P09533,Sunscreen,Haircare,L'Oréal,1167.02,0,Oily,Curly,Adult,Unisex,4,Weekly,Aloe Vera,Floral,Yes,Yes,Yes,8,West,Nykaa
P09534,Toner,Bodycare,Garnier,1295.04,30,Combination,,Adult,Unisex,1,Weekly,Vitamin C,Floral,No,Yes,Yes,2,East,Flipkart
P09535,Lip Balm,Bodycare,Neutrogena,145.31,0,Sensitive,,Senior,Female,4,Weekly,Tea Tree,Unscented,No,Yes,Yes,3,East,Myntra
P09536,Lip Balm,Skincare,Neutrogena,1220.65,50,Combination,Coily,Adult,Unisex,2,Daily,Charcoal,Fruity,No,No,Yes,9,Pan-India,Myntra
P09537,Face Wash,Haircare,Nivea,757.53,0,Sensitive,,Adult,Male,1,Occasional,Rose Water,Woody,No,No,Yes,2,West,Myntra
P09538,Moisturizer,Haircare,Biotique,866.73,0,Normal,,Teen,Unisex,2,Weekly,Coconut Oil,Fruity,Yes,Yes,Yes,6,East,Flipkart
P09539,Toner,Makeup,Dove,184.44,50,Oily,Coily,Adult,Unisex,4,Daily,Vitamin C,Citrus,Yes,No,No,8,Pan-India,Myntra
P09540,Deodorant,Bodycare,Ponds,1352.11,15,Oily,Coily,Adult,Female,5,Occasional,Aloe Vera,Unscented,Yes,Yes,Yes,9,North,Flipkart
P09541,Deodorant,Bodycare,Garnier,1058.06,0,Dry,Curly,Adult,Male,1,Occasional,Rose Water,Floral,Yes,No,Yes,4,North,Flipkart
P09542,Lip Balm,Haircare,Biotique,352.45,30,Dry,Curly,Teen,Unisex,1,Occasional,Vitamin C,Floral,No,No,No,4,North,Brand Website
P09543,Serum,Makeup,Garnier,1482.04,0,Oily,,Senior,Unisex,3,Occasional,Aloe Vera,Fruity,Yes,No,Yes,1,East,Flipkart
P09544,Moisturizer,Haircare,Mamaearth,474.26,0,Normal,Wavy,Teen,Male,3,Occasional,Coconut Oil,Woody,No,Yes,No,1,South,Nykaa
P09545,Serum,Makeup,Biotique,753.65,50,Combination,,Senior,Unisex,4,Weekly,Vitamin C,Fruity,Yes,Yes,Yes,8,South,Flipkart
P09546,Moisturizer,Makeup,L'Oréal,1087.35,0,Dry,Wavy,Adult,Female,5,Weekly,Aloe Vera,Unscented,No,Yes,Yes,5,South,Amazon
P09547,Toner,Bodycare,Biotique,709.64,30,Combination,,Senior,Male,3,Weekly,Charcoal,Woody,Yes,No,No,2,Pan-India,Nykaa
P09548,Shampoo,Skincare,Ponds,777.82,0,Normal,,Senior,Female,4,Weekly,Vitamin C,Floral,No,Yes,Yes,7,East,Amazon
P09549,Sunscreen,Haircare,Mamaearth,1328.13,15,Sensitive,Wavy,Adult,Female,2,Daily,Coconut Oil,Woody,No,Yes,No,7,Pan-India,Brand Website
P09550,Toner,Skincare,Nivea,513.12,50,Oily,Curly,Teen,Unisex,2,Occasional,Tea Tree,Woody,Yes,Yes,No,9,South,Brand Website
P09551,Serum,Skincare,Dove,1390.89,15,Sensitive,,Teen,Female,5,Occasional,Coconut Oil,Fruity,Yes,Yes,No,9,East,Brand Website
P09552,Lip Balm,Bodycare,Garnier,1093.04,50,Normal,,Teen,Female,2,Weekly,Rose Water,Woody,No,Yes,No,3,West,Brand Website
P09553,Conditioner,Skincare,Biotique,277.28,0,Normal,,Adult,Female,2,Occasional,Tea Tree,Unscented,Yes,Yes,Yes,2,Pan-India,Nykaa
P09554,Toner,Haircare,Garnier,1377.9,0,Dry,Wavy,Teen,Male,2,Occasional,Rose Water,Floral,Yes,Yes,Yes,8,North,Nykaa
P09555,Face Wash,Fragrance,Mamaearth,1130.38,30,Dry,Curly,Adult,Unisex,5,Weekly,Tea Tree,Unscented,Yes,No,No,4,North,Myntra
P09556,Toner,Makeup,Biotique,200.94,15,Oily,,Adult,Female,5,Weekly,Rose Water,Woody,No,Yes,No,8,Pan-India,Brand Website
P09557,Sunscreen,Makeup,Mamaearth,620.93,0,Oily,,Adult,Male,3,Weekly,Rose Water,Floral,Yes,Yes,Yes,8,North,Amazon
P09558,Shampoo,Haircare,Neutrogena,1044.69,15,Dry,,Adult,Unisex,2,Weekly,Charcoal,Citrus,No,Yes,No,9,West,Myntra
P09559,Lip Balm,Haircare,Mamaearth,935.9,15,Oily,Coily,Teen,Male,4,Weekly,Tea Tree,Unscented,No,Yes,No,6,East,Flipkart
P09560,Shampoo,Fragrance,Neutrogena,310.14,50,Combination,Straight,Teen,Unisex,2,Occasional,Aloe Vera,Floral,No,No,No,10,West,Myntra
P09561,Deodorant,Bodycare,L'Oréal,447.13,15,Dry,,Teen,Unisex,1,Weekly,Tea Tree,Citrus,No,Yes,Yes,10,Pan-India,Flipkart
P09562,Deodorant,Makeup,Nivea,793.94,15,Combination,,Teen,Female,2,Occasional,Charcoal,Floral,No,No,Yes,5,Pan-India,Myntra
P09563,Shampoo,Skincare,Nivea,1307.21,0,Combination,Wavy,Adult,Female,5,Occasional,Coconut Oil,Floral,No,No,No,7,West,Brand Website
P09564,Deodorant,Makeup,Himalaya,1125.79,50,Oily,Wavy,Senior,Male,2,Occasional,Coconut Oil,Citrus,No,Yes,No,2,North,Nykaa
P09565,Shampoo,Haircare,Himalaya,369.06,15,Sensitive,Curly,Senior,Female,4,Daily,Tea Tree,Woody,Yes,Yes,No,2,North,Flipkart
P09566,Shampoo,Skincare,L'Oréal,1216.21,0,Oily,,Teen,Unisex,3,Weekly,Vitamin C,Unscented,No,No,No,5,West,Myntra
P09567,Moisturizer,Haircare,L'Oréal,1190.07,50,Combination,Curly,Adult,Female,5,Daily,Coconut Oil,Fruity,Yes,No,Yes,5,Pan-India,Amazon
P09568,Moisturizer,Bodycare,Mamaearth,1404.19,50,Sensitive,Wavy,Senior,Female,3,Weekly,Rose Water,Unscented,No,No,No,2,South,Nykaa
P09569,Sunscreen,Makeup,Himalaya,1003.65,0,Combination,Wavy,Adult,Female,1,Occasional,Vitamin C,Fruity,No,Yes,Yes,9,Pan-India,Amazon
P09570,Sunscreen,Haircare,Biotique,1051.64,30,Combination,Coily,Senior,Unisex,5,Daily,Rose Water,Woody,Yes,Yes,No,7,Pan-India,Nykaa
P09571,Toner,Makeup,L'Oréal,922.06,0,Dry,Wavy,Teen,Unisex,4,Occasional,Vitamin C,Unscented,No,No,Yes,9,North,Myntra
P09572,Moisturizer,Skincare,L'Oréal,1301.75,50,Combination,,Senior,Female,3,Occasional,Coconut Oil,Citrus,Yes,No,No,5,East,Myntra
P09573,Toner,Fragrance,Nivea,1130.69,15,Dry,,Teen,Female,2,Daily,Charcoal,Citrus,Yes,No,Yes,3,South,Nykaa
P09574,Serum,Fragrance,L'Oréal,592.51,15,Normal,,Senior,Unisex,4,Occasional,Charcoal,Fruity,No,Yes,No,7,West,Nykaa
P09575,Face Wash,Haircare,Garnier,562.4,15,Oily,Straight,Teen,Male,3,Occasional,Coconut Oil,Woody,No,Yes,Yes,7,North,Amazon
P09576,Body Lotion,Fragrance,Nivea,1345.45,30,Oily,,Adult,Male,5,Weekly,Tea Tree,Unscented,Yes,Yes,No,6,West,Flipkart
P09577,Deodorant,Makeup,Lakmé,512.25,15,Dry,,Teen,Male,2,Daily,Aloe Vera,Citrus,Yes,Yes,Yes,4,West,Nykaa
P09578,Shampoo,Makeup,Nivea,152.08,30,Oily,,Adult,Male,1,Weekly,Charcoal,Unscented,Yes,No,Yes,1,Pan-India,Nykaa
P09579,Sunscreen,Skincare,Neutrogena,517,30,Oily,,Adult,Female,1,Occasional,Vitamin C,Citrus,No,No,Yes,1,West,Amazon
P09580,Serum,Bodycare,Garnier,1248.26,15,Normal,Coily,Adult,Female,5,Daily,Tea Tree,Unscented,No,Yes,Yes,3,South,Amazon
P09581,Serum,Bodycare,Dove,257.13,0,Dry,Wavy,Teen,Female,4,Daily,Rose Water,Unscented,No,No,No,2,South,Myntra
P09582,Face Wash,Haircare,Neutrogena,648.07,15,Normal,,Senior,Unisex,2,Occasional,Rose Water,Unscented,Yes,No,No,7,East,Amazon
P09583,Toner,Fragrance,Lakmé,404.23,15,Dry,Coily,Senior,Female,5,Weekly,Coconut Oil,Woody,No,No,Yes,3,East,Myntra
P09584,Body Lotion,Makeup,Dove,708.07,30,Oily,Wavy,Adult,Female,1,Occasional,Coconut Oil,Fruity,Yes,Yes,No,9,North,Amazon
P09585,Serum,Haircare,Dove,675.52,30,Combination,,Adult,Unisex,2,Daily,Coconut Oil,Unscented,No,No,No,2,West,Myntra
P09586,Body Lotion,Makeup,Biotique,1388.5,0,Dry,Straight,Teen,Male,2,Occasional,Vitamin C,Floral,No,Yes,No,4,Pan-India,Myntra
P09587,Face Wash,Makeup,Nivea,763.25,30,Dry,,Adult,Unisex,1,Daily,Coconut Oil,Floral,Yes,Yes,No,10,West,Amazon
P09588,Face Wash,Haircare,Neutrogena,80.98,15,Combination,Wavy,Adult,Female,2,Occasional,Aloe Vera,Floral,Yes,Yes,No,1,South,Brand Website
P09589,Body Lotion,Bodycare,Lakmé,148.34,30,Sensitive,,Senior,Unisex,5,Daily,Rose Water,Unscented,No,Yes,Yes,6,West,Flipkart
P09590,Moisturizer,Fragrance,Biotique,70.8,15,Sensitive,,Adult,Female,5,Daily,Tea Tree,Floral,No,Yes,No,5,South,Nykaa
P09591,Shampoo,Fragrance,Nivea,1129.39,50,Dry,Curly,Adult,Male,5,Occasional,Vitamin C,Floral,No,Yes,Yes,6,South,Myntra
P09592,Moisturizer,Makeup,L'Oréal,339.09,15,Combination,Wavy,Adult,Unisex,3,Daily,Coconut Oil,Woody,No,Yes,No,5,West,Myntra
P09593,Shampoo,Bodycare,Nivea,695.04,30,Normal,,Teen,Male,3,Daily,Coconut Oil,Fruity,No,Yes,No,9,Pan-India,Nykaa
P09594,Deodorant,Skincare,Ponds,516.98,0,Oily,Curly,Adult,Male,4,Daily,Charcoal,Citrus,Yes,No,Yes,9,West,Nykaa
P09595,Body Lotion,Makeup,Garnier,729.93,30,Combination,,Adult,Male,3,Weekly,Aloe Vera,Citrus,Yes,No,No,7,East,Myntra
P09596,Lip Balm,Fragrance,Mamaearth,205.02,0,Dry,,Senior,Male,2,Occasional,Coconut Oil,Fruity,Yes,No,Yes,9,South,Nykaa
P09597,Conditioner,Bodycare,Mamaearth,533.01,15,Normal,,Adult,Female,2,Daily,Vitamin C,Citrus,Yes,Yes,No,3,East,Flipkart
P09598,Sunscreen,Skincare,Biotique,116.24,0,Sensitive,,Adult,Male,2,Weekly,Vitamin C,Unscented,Yes,No,Yes,2,Pan-India,Flipkart
P09599,Body Lotion,Skincare,Himalaya,707.99,30,Oily,Wavy,Adult,Unisex,1,Weekly,Vitamin C,Floral,No,No,No,10,East,Nykaa
P09600,Lip Balm,Bodycare,Mamaearth,468.78,0,Oily,Coily,Senior,Male,5,Daily,Charcoal,Woody,No,No,Yes,1,East,Flipkart
P09601,Shampoo,Skincare,Mamaearth,1218.7,0,Combination,Coily,Senior,Male,5,Occasional,Charcoal,Unscented,No,No,No,7,North,Amazon
P09602,Lip Balm,Bodycare,Biotique,115.9,15,Normal,Coily,Adult,Unisex,2,Weekly,Charcoal,Unscented,Yes,Yes,No,9,East,Myntra
P09603,Conditioner,Fragrance,Ponds,432.38,15,Normal,Straight,Senior,Male,3,Occasional,Vitamin C,Fruity,Yes,No,No,7,North,Amazon
P09604,Lip Balm,Bodycare,Himalaya,392.96,50,Oily,,Senior,Unisex,4,Daily,Rose Water,Unscented,Yes,No,Yes,1,East,Nykaa
P09605,Face Wash,Fragrance,Nivea,112.39,30,Dry,,Teen,Male,5,Weekly,Tea Tree,Citrus,No,No,No,10,East,Brand Website
P09606,Body Lotion,Makeup,Nivea,978.75,15,Combination,,Senior,Male,5,Occasional,Aloe Vera,Fruity,No,Yes,No,9,East,Flipkart
P09607,Conditioner,Skincare,Ponds,1486.88,15,Combination,,Teen,Male,4,Weekly,Charcoal,Unscented,Yes,Yes,Yes,4,South,Amazon
P09608,Conditioner,Bodycare,L'Oréal,954.77,50,Dry,,Adult,Unisex,3,Daily,Coconut Oil,Unscented,Yes,No,Yes,5,North,Myntra
P09609,Moisturizer,Fragrance,L'Oréal,650.88,0,Sensitive,Curly,Adult,Female,3,Weekly,Coconut Oil,Unscented,No,No,No,8,East,Nykaa
P09610,Deodorant,Haircare,L'Oréal,792.72,50,Normal,,Teen,Female,4,Weekly,Coconut Oil,Citrus,Yes,No,Yes,10,East,Nykaa
P09611,Moisturizer,Haircare,Garnier,1001.83,0,Sensitive,Curly,Adult,Male,2,Occasional,Vitamin C,Woody,Yes,No,No,1,Pan-India,Myntra
P09612,Shampoo,Fragrance,Biotique,1120.42,15,Combination,Curly,Adult,Unisex,2,Weekly,Vitamin C,Fruity,No,No,No,2,South,Flipkart
P09613,Body Lotion,Haircare,Ponds,1476.97,30,Combination,,Senior,Female,4,Weekly,Tea Tree,Floral,Yes,Yes,Yes,4,Pan-India,Flipkart
P09614,Body Lotion,Skincare,Mamaearth,893.92,30,Normal,,Teen,Female,1,Weekly,Charcoal,Floral,Yes,No,Yes,9,North,Myntra
P09615,Conditioner,Haircare,Garnier,1043.61,50,Normal,Wavy,Teen,Unisex,4,Daily,Vitamin C,Fruity,No,No,No,8,West,Myntra
P09616,Serum,Haircare,Ponds,1052.73,50,Dry,,Adult,Female,3,Weekly,Vitamin C,Floral,No,Yes,Yes,2,South,Brand Website
P09617,Toner,Fragrance,Ponds,243.03,50,Oily,Curly,Senior,Unisex,2,Occasional,Coconut Oil,Woody,No,Yes,Yes,3,East,Flipkart
P09618,Serum,Bodycare,Himalaya,1008.67,50,Oily,Straight,Senior,Male,1,Occasional,Charcoal,Unscented,Yes,Yes,Yes,9,Pan-India,Myntra
P09619,Moisturizer,Skincare,Mamaearth,176.47,15,Combination,Straight,Senior,Female,2,Weekly,Aloe Vera,Woody,No,Yes,Yes,6,East,Nykaa
P09620,Body Lotion,Skincare,L'Oréal,881.34,15,Combination,Wavy,Teen,Male,5,Weekly,Charcoal,Citrus,No,No,Yes,9,West,Amazon
P09621,Body Lotion,Fragrance,Mamaearth,1168.07,15,Oily,,Adult,Female,4,Weekly,Rose Water,Citrus,Yes,Yes,No,9,Pan-India,Amazon
P09622,Serum,Haircare,Nivea,948.22,30,Normal,,Teen,Female,1,Occasional,Rose Water,Floral,Yes,No,Yes,2,South,Amazon
P09623,Body Lotion,Skincare,Lakmé,1002.21,15,Dry,,Adult,Female,5,Daily,Aloe Vera,Citrus,Yes,No,No,10,Pan-India,Myntra
P09624,Serum,Haircare,Garnier,169.9,0,Combination,,Senior,Unisex,1,Occasional,Coconut Oil,Citrus,Yes,No,No,3,Pan-India,Myntra
P09625,Toner,Skincare,Garnier,942.71,30,Combination,Straight,Adult,Male,4,Daily,Rose Water,Woody,No,Yes,No,9,North,Myntra
P09626,Sunscreen,Skincare,L'Oréal,1117.97,30,Normal,Curly,Senior,Male,5,Daily,Coconut Oil,Citrus,Yes,Yes,No,2,South,Brand Website
P09627,Lip Balm,Bodycare,Himalaya,366.41,0,Oily,,Adult,Female,3,Occasional,Coconut Oil,Citrus,No,No,Yes,3,North,Myntra
P09628,Conditioner,Skincare,Dove,112.61,15,Dry,Curly,Senior,Female,2,Occasional,Rose Water,Citrus,Yes,No,No,8,South,Myntra
P09629,Lip Balm,Makeup,Biotique,1245.46,50,Dry,,Teen,Male,5,Weekly,Coconut Oil,Fruity,No,No,Yes,1,East,Myntra
P09630,Sunscreen,Bodycare,Neutrogena,322.54,30,Dry,,Adult,Male,3,Occasional,Rose Water,Fruity,Yes,Yes,Yes,4,West,Amazon
P09631,Shampoo,Haircare,Nivea,1074.83,30,Oily,,Teen,Male,4,Daily,Aloe Vera,Unscented,No,No,No,5,Pan-India,Brand Website
P09632,Sunscreen,Skincare,Biotique,883.57,15,Dry,Coily,Senior,Male,2,Weekly,Vitamin C,Unscented,Yes,Yes,No,1,Pan-India,Nykaa
P09633,Moisturizer,Bodycare,Himalaya,357.15,30,Dry,,Adult,Unisex,1,Weekly,Coconut Oil,Floral,No,No,No,9,Pan-India,Amazon
P09634,Conditioner,Bodycare,Biotique,544.44,50,Normal,,Teen,Male,3,Occasional,Aloe Vera,Floral,Yes,No,Yes,1,North,Flipkart
P09635,Serum,Skincare,Nivea,244.75,30,Normal,Coily,Adult,Male,2,Daily,Charcoal,Citrus,Yes,No,No,5,South,Amazon
P09636,Toner,Makeup,Mamaearth,1039.81,15,Combination,,Teen,Female,4,Occasional,Rose Water,Woody,Yes,Yes,Yes,1,West,Flipkart
P09637,Body Lotion,Fragrance,Himalaya,972.78,0,Sensitive,,Teen,Unisex,4,Occasional,Coconut Oil,Woody,Yes,No,Yes,5,East,Myntra
P09638,Body Lotion,Bodycare,Himalaya,116.09,0,Normal,,Adult,Unisex,1,Occasional,Coconut Oil,Unscented,Yes,Yes,Yes,6,North,Flipkart
P09639,Sunscreen,Fragrance,Dove,330.34,15,Normal,,Senior,Unisex,3,Weekly,Aloe Vera,Citrus,No,Yes,No,7,West,Brand Website
P09640,Body Lotion,Fragrance,L'Oréal,82.92,15,Combination,,Senior,Female,1,Weekly,Aloe Vera,Woody,Yes,Yes,Yes,8,Pan-India,Amazon
P09641,Deodorant,Makeup,Nivea,729.65,30,Dry,,Senior,Male,4,Occasional,Charcoal,Floral,No,Yes,Yes,8,South,Nykaa
P09642,Face Wash,Makeup,Mamaearth,920.04,30,Combination,,Teen,Male,1,Occasional,Rose Water,Floral,Yes,Yes,Yes,7,East,Myntra
P09643,Lip Balm,Makeup,Neutrogena,355.01,30,Oily,,Senior,Male,2,Weekly,Tea Tree,Fruity,Yes,Yes,No,7,South,Amazon
P09644,Deodorant,Haircare,Nivea,188.39,30,Dry,,Senior,Female,1,Daily,Charcoal,Floral,Yes,Yes,Yes,4,West,Amazon
P09645,Body Lotion,Skincare,Ponds,923.04,50,Combination,Wavy,Senior,Unisex,1,Occasional,Tea Tree,Unscented,No,Yes,No,6,East,Amazon
P09646,Face Wash,Bodycare,Garnier,748.65,30,Oily,Wavy,Adult,Female,2,Daily,Coconut Oil,Woody,No,Yes,Yes,10,North,Flipkart
P09647,Deodorant,Haircare,Neutrogena,694.09,30,Dry,,Teen,Unisex,3,Occasional,Rose Water,Fruity,No,No,Yes,9,North,Flipkart
P09648,Sunscreen,Fragrance,L'Oréal,1470,15,Sensitive,,Adult,Female,4,Occasional,Rose Water,Woody,No,Yes,Yes,8,Pan-India,Brand Website
P09649,Moisturizer,Makeup,Nivea,357.6,15,Oily,,Teen,Female,1,Daily,Tea Tree,Floral,No,Yes,No,6,South,Brand Website
P09650,Body Lotion,Makeup,Nivea,953.79,0,Dry,Straight,Senior,Unisex,4,Weekly,Rose Water,Woody,Yes,Yes,Yes,9,West,Nykaa
P09651,Conditioner,Fragrance,Himalaya,1395.12,50,Oily,Wavy,Teen,Female,1,Weekly,Rose Water,Woody,Yes,Yes,No,3,Pan-India,Brand Website
P09652,Shampoo,Haircare,L'Oréal,232.68,15,Normal,,Senior,Male,2,Weekly,Coconut Oil,Citrus,No,No,No,1,South,Myntra
P09653,Face Wash,Haircare,Mamaearth,375.12,0,Sensitive,Wavy,Teen,Unisex,1,Daily,Coconut Oil,Citrus,Yes,Yes,Yes,7,Pan-India,Brand Website
P09654,Body Lotion,Fragrance,Neutrogena,83.86,30,Combination,Wavy,Senior,Male,5,Daily,Charcoal,Unscented,Yes,No,No,2,South,Nykaa
P09655,Moisturizer,Skincare,Garnier,1429.09,0,Oily,,Adult,Female,5,Daily,Charcoal,Citrus,No,No,Yes,8,East,Myntra
P09656,Deodorant,Skincare,Ponds,144.88,30,Combination,Straight,Senior,Unisex,2,Daily,Tea Tree,Unscented,No,Yes,Yes,10,South,Amazon
P09657,Moisturizer,Fragrance,Biotique,959.98,0,Normal,Wavy,Teen,Unisex,4,Occasional,Aloe Vera,Woody,Yes,No,No,5,West,Nykaa
P09658,Shampoo,Haircare,Garnier,1007.01,30,Combination,Curly,Teen,Unisex,3,Daily,Rose Water,Fruity,Yes,Yes,Yes,7,West,Brand Website
P09659,Moisturizer,Bodycare,Neutrogena,1083.85,50,Dry,,Adult,Male,2,Weekly,Rose Water,Floral,No,No,No,9,East,Brand Website
P09660,Shampoo,Haircare,Dove,1383.89,30,Combination,,Adult,Female,2,Daily,Rose Water,Fruity,Yes,No,Yes,1,North,Nykaa
P09661,Face Wash,Skincare,Himalaya,1100.19,50,Combination,,Senior,Male,3,Daily,Rose Water,Woody,Yes,Yes,No,5,North,Nykaa
P09662,Moisturizer,Bodycare,Himalaya,58.91,50,Normal,,Adult,Female,3,Weekly,Tea Tree,Citrus,No,No,No,6,North,Nykaa
P09663,Face Wash,Makeup,Nivea,69.77,30,Sensitive,,Adult,Unisex,3,Weekly,Coconut Oil,Citrus,No,Yes,Yes,5,West,Brand Website
P09664,Face Wash,Haircare,Lakmé,1148.71,30,Oily,,Teen,Male,4,Occasional,Coconut Oil,Citrus,No,Yes,No,7,Pan-India,Myntra
P09665,Lip Balm,Fragrance,Lakmé,825.62,0,Normal,Straight,Adult,Unisex,3,Occasional,Charcoal,Unscented,Yes,Yes,Yes,10,West,Amazon
P09666,Moisturizer,Bodycare,Biotique,99.62,30,Normal,,Teen,Unisex,4,Weekly,Rose Water,Woody,No,Yes,Yes,7,West,Brand Website
